ordered_group_id,query_id_a,query_id_b,sample_id_a,sample_id_b,sequence_a,sequence_b,sequence_gap,is_step1_pair,delta_E_degrees,delta_N_degrees,degree_space_displacement,crs_status,metric_distance_claim_allowed
Jinrong__100,q_001287,q_001288,Jinrong_100_000156,Jinrong_100_000157,156,157,1,True,-0.0002042222221945167,2.1944444448251943e-06,0.00020423401191889653,UNVERIFIED,False
Jinrong__100,q_001288,q_001289,Jinrong_100_000157,Jinrong_100_000158,157,158,1,True,-0.0002074722222289438,-4.305555556527452e-06,0.00020751689281903434,UNVERIFIED,False
Jinrong__100,q_001289,q_001290,Jinrong_100_000158,Jinrong_100_000159,158,159,1,True,-0.0002099444444496612,5.36111110704951e-06,0.00021001288357522024,UNVERIFIED,False
Jinrong__100,q_001290,q_001291,Jinrong_100_000159,Jinrong_100_000160,159,160,1,True,-0.00020727777776130552,-1.2499999968440534e-06,0.00020728154682377606,UNVERIFIED,False
Jinrong__100,q_001291,q_001292,Jinrong_100_000160,Jinrong_100_000161,160,161,1,True,-0.00020711111112348135,-1.0277777775513641e-06,0.00020711366125382235,UNVERIFIED,False
Jinrong__100,q_001292,q_001293,Jinrong_100_000161,Jinrong_100_000162,161,162,1,True,-0.0002071666666836336,1.1111111319905831e-07,0.00020716669648012255,UNVERIFIED,False
Jinrong__100,q_001293,q_001294,Jinrong_100_000162,Jinrong_100_000163,162,163,1,True,-0.00020825000000002092,-8.333333312293689e-08,0.00020825001667335618,UNVERIFIED,False
Jinrong__100,q_001294,q_001295,Jinrong_100_000163,Jinrong_100_000164,163,164,1,True,-0.00020605555553743216,-1.0000000010279564e-06,0.00020605798205321202,UNVERIFIED,False
Jinrong__100,q_001295,q_001296,Jinrong_100_000164,Jinrong_100_000165,164,165,1,True,-0.00020677777777677875,3.611111090151553e-07,0.00020677809309386705,UNVERIFIED,False
Jinrong__100,q_001296,q_001297,Jinrong_100_000165,Jinrong_100_000166,165,166,1,True,-0.00020922222222452547,1.1111111319905831e-07,0.00020922225172827146,UNVERIFIED,False
Jinrong__100,q_001297,q_001298,Jinrong_100_000166,Jinrong_100_000167,166,167,1,True,-0.000208722222211577,-1.1111111319905831e-07,0.00020872225178600006,UNVERIFIED,False
Jinrong__100,q_001298,q_001299,Jinrong_100_000167,Jinrong_100_000168,167,168,1,True,-0.00020855555555954197,7.777777781825534e-07,0.00020855700585936074,UNVERIFIED,False
Jinrong__100,q_001299,q_001300,Jinrong_100_000168,Jinrong_100_000169,168,169,1,True,-0.0002071666666836336,8.055555653641022e-07,0.00020716823285575573,UNVERIFIED,False
Jinrong__100,q_001300,q_001301,Jinrong_100_000169,Jinrong_100_000170,169,170,1,True,-6.166666665308185e-06,-0.00018097222223190101,0.00018107725698528126,UNVERIFIED,False
Jinrong__100,q_001301,q_001302,Jinrong_100_000170,Jinrong_100_000171,170,171,1,True,0.00020158333335018597,-1.1388888871977088e-06,0.00020158655052475495,UNVERIFIED,False
Jinrong__100,q_001302,q_001303,Jinrong_100_000171,Jinrong_100_000172,171,172,1,True,0.00020591666667257869,-9.722222245045486e-07,0.0002059189618019664,UNVERIFIED,False
Jinrong__100,q_001303,q_001304,Jinrong_100_000172,Jinrong_100_000173,172,173,1,True,0.00021272222220147796,6.944444450596166e-07,0.000212723355726216,UNVERIFIED,False
Jinrong__100,q_001304,q_001305,Jinrong_100_000173,Jinrong_100_000174,173,174,1,True,0.00020952777779825738,-3.7222222211141798e-06,0.0002095608374848203,UNVERIFIED,False
Jinrong__100,q_001305,q_001306,Jinrong_100_000174,Jinrong_100_000175,174,175,1,True,0.00020861111107706165,1.6388888894880438e-06,0.00020861754869041634,UNVERIFIED,False
Jinrong__100,q_001306,q_001307,Jinrong_100_000175,Jinrong_100_000176,175,176,1,True,0.00020736111112285016,-1.0555555611801992e-06,0.00020736379771706958,UNVERIFIED,False
Jinrong__100,q_001307,q_001308,Jinrong_100_000176,Jinrong_100_000177,176,177,1,True,0.00020700000000317686,-1.38888879064325e-07,0.00020700004659766612,UNVERIFIED,False
Jinrong__100,q_001308,q_001309,Jinrong_100_000177,Jinrong_100_000178,177,178,1,True,0.00020750000000191449,-1.30555556054901e-06,0.00020750410713071726,UNVERIFIED,False
Jinrong__100,q_001309,q_001310,Jinrong_100_000178,Jinrong_100_000179,178,179,1,True,0.0002070833333362998,1.3888888901192331e-06,0.0002070879908590118,UNVERIFIED,False
Jinrong__100,q_001310,q_001311,Jinrong_100_000179,Jinrong_100_000180,179,180,1,True,0.00020872222222578785,-1.444444450271476e-06,0.00020872722024364978,UNVERIFIED,False
Jinrong__100,q_001311,q_001312,Jinrong_100_000180,Jinrong_100_000181,180,181,1,True,0.00020719444442818258,1.6666666979858746e-07,0.0002071945114612886,UNVERIFIED,False
Jinrong__100,q_001312,q_001313,Jinrong_100_000181,Jinrong_100_000182,181,182,1,True,0.00020161111112315666,1.0277777811040778e-06,0.0002016137308207979,UNVERIFIED,False
Jinrong__100,q_001313,q_001314,Jinrong_100_000182,Jinrong_100_000183,182,183,1,True,0.00021177777777836582,-1.694444446087573e-06,0.00021178455633667857,UNVERIFIED,False
Jinrong__100,q_001314,q_001315,Jinrong_100_000183,Jinrong_100_000184,183,184,1,True,0.00020966666666311085,-8.333333347820826e-07,0.00020966832272440892,UNVERIFIED,False
Jinrong__100,q_001315,q_001316,Jinrong_100_000184,Jinrong_100_000185,184,185,1,True,0.00020861111110548336,-1.0555555540747719e-06,0.00020861378160177255,UNVERIFIED,False
Jinrong__100,q_001316,q_001317,Jinrong_100_000185,Jinrong_100_000186,185,186,1,True,0.0002076666666539495,-1.8611111158861604e-06,0.0002076750061363867,UNVERIFIED,False
Jinrong__100,q_001317,q_001318,Jinrong_100_000186,Jinrong_100_000187,186,187,1,True,-1.1333333318930272e-05,-0.00017891666666614015,0.00017927525778824218,UNVERIFIED,False
Jinrong__100,q_001318,q_001319,Jinrong_100_000187,Jinrong_100_000188,187,188,1,True,-0.0001981388888765423,-3.499999994716063e-06,0.0001981697991248762,UNVERIFIED,False
Jinrong__100,q_001319,q_001320,Jinrong_100_000188,Jinrong_100_000189,188,189,1,True,-0.00021144444444587407,-1.1111111071215873e-06,0.00021144736379278105,UNVERIFIED,False
Jinrong__100,q_001320,q_001321,Jinrong_100_000189,Jinrong_100_000190,189,190,1,True,-0.00021458333335999669,1.3055555498908689e-06,0.00021458730491616068,UNVERIFIED,False
Jinrong__100,q_001321,q_001322,Jinrong_100_000190,Jinrong_100_000191,190,191,1,True,-0.00021008333331451468,5.555555517844368e-07,0.00021008406788357035,UNVERIFIED,False
Jinrong__100,q_001322,q_001323,Jinrong_100_000191,Jinrong_100_000192,191,192,1,True,-0.00021122222221947595,4.722222257669273e-07,0.00021122275008427524,UNVERIFIED,False
Jinrong__100,q_001323,q_001324,Jinrong_100_000192,Jinrong_100_000193,192,193,1,True,-0.00019525000000442105,-7.916666664442573e-06,0.0001954104298976959,UNVERIFIED,False
Jinrong__100,q_001324,q_001325,Jinrong_100_000193,Jinrong_100_000194,193,194,1,True,-0.00020633333332398252,4.1666666561468446e-07,0.0002063337540289904,UNVERIFIED,False
Jinrong__100,q_001325,q_001326,Jinrong_100_000194,Jinrong_100_000195,194,195,1,True,-0.00020847222221220818,1.250000000396767e-06,0.0002084759696801943,UNVERIFIED,False
Jinrong__100,q_001326,q_001327,Jinrong_100_000195,Jinrong_100_000196,195,196,1,True,-0.00020972222223747394,2.750000000162345e-06,0.00020974025126385565,UNVERIFIED,False
Jinrong__100,q_001327,q_001328,Jinrong_100_000196,Jinrong_100_000197,196,197,1,True,-0.00020486111112916205,1.6666666979858746e-07,0.00020486117892576356,UNVERIFIED,False
Jinrong__100,q_001328,q_001329,Jinrong_100_000197,Jinrong_100_000198,197,198,1,True,-0.00020822222219862851,9.444444408757136e-07,0.0002082243640706748,UNVERIFIED,False
Jinrong__100,q_001329,q_001330,Jinrong_100_000198,Jinrong_100_000199,198,199,1,True,-0.00020866666667984646,4.166666620619708e-07,0.00020866708268048754,UNVERIFIED,False
Jinrong__80,q_001331,q_001332,Jinrong_80_000000,Jinrong_80_000001,0,1,1,True,0.0002022500000009586,1.1666666637211165e-06,0.000202253364895351,UNVERIFIED,False
Jinrong__80,q_001332,q_001333,Jinrong_80_000001,Jinrong_80_000002,1,2,1,True,0.00020727777774709466,-5.5555556599529154e-08,0.00020727778519222422,UNVERIFIED,False
Jinrong__80,q_001333,q_001334,Jinrong_80_000002,Jinrong_80_000003,2,3,1,True,0.0002000000000066393,-2.9999999995311555e-06,0.0002000224987411489,UNVERIFIED,False
Jinrong__80,q_001334,q_001335,Jinrong_80_000003,Jinrong_80_000004,3,4,1,True,0.0002131666666826959,1.111111110674301e-06,0.000213169562443872,UNVERIFIED,False
Jinrong__80,q_001335,q_001336,Jinrong_80_000004,Jinrong_80_000005,4,5,1,True,0.0002063888888699239,8.333333312293689e-08,0.00020638890569361088,UNVERIFIED,False
Jinrong__80,q_001336,q_001337,Jinrong_80_000005,Jinrong_80_000006,5,6,1,True,0.0002087777777859401,-9.722222173991213e-07,0.0002087800414629602,UNVERIFIED,False
Jinrong__80,q_001337,q_001338,Jinrong_80_000006,Jinrong_80_000007,6,7,1,True,0.00020772222221410175,-5.277777823664564e-07,0.00020772289269830666,UNVERIFIED,False
Jinrong__80,q_001338,q_001339,Jinrong_80_000007,Jinrong_80_000008,7,8,1,True,0.0002103055555693345,8.333333312293689e-08,0.00021030557207970228,UNVERIFIED,False
Jinrong__80,q_001339,q_001340,Jinrong_80_000008,Jinrong_80_000009,8,9,1,True,0.00020825000000002092,-4.999999987376214e-07,0.0002082506002392489,UNVERIFIED,False
Jinrong__80,q_001340,q_001341,Jinrong_80_000009,Jinrong_80_000010,9,10,1,True,0.00020730555556269792,-9.166666679050195e-07,0.00020730758221767693,UNVERIFIED,False
Jinrong__80,q_001341,q_001342,Jinrong_80_000010,Jinrong_80_000011,10,11,1,True,0.00020883333331767062,-4.166666727201118e-07,0.00020883374898632997,UNVERIFIED,False
Jinrong__80,q_001342,q_001343,Jinrong_80_000011,Jinrong_80_000012,11,12,1,True,0.00020819444443986868,-6.11111108383966e-07,0.0002081953413321546,UNVERIFIED,False
Jinrong__80,q_001343,q_001344,Jinrong_80_000012,Jinrong_80_000013,12,13,1,True,0.0002118888888986703,-7.499999945537184e-07,0.00021189021624111123,UNVERIFIED,False
Jinrong__80,q_001344,q_001345,Jinrong_80_000013,Jinrong_80_000014,13,14,1,True,0.00020750000000191449,-6.388888884600874e-07,0.00020750098356346725,UNVERIFIED,False
Jinrong__80,q_001345,q_001346,Jinrong_80_000014,Jinrong_80_000015,14,15,1,True,0.00020627777777804113,-9.722222245045486e-07,0.00020628006888960632,UNVERIFIED,False
Jinrong__80,q_001346,q_001347,Jinrong_80_000015,Jinrong_80_000016,15,16,1,True,0.00020791666668174003,-1.111111110674301e-06,0.00020791963556130537,UNVERIFIED,False
Jinrong__80,q_001347,q_001348,Jinrong_80_000016,Jinrong_80_000017,16,17,1,True,-2.0444444459144506e-05,-0.00017711111111395894,0.00017828718683423147,UNVERIFIED,False
Jinrong__80,q_001348,q_001349,Jinrong_80_000017,Jinrong_80_000018,17,18,1,True,-0.00020536111109947797,-1.861111108780733e-06,0.0002053695442040308,UNVERIFIED,False
Jinrong__80,q_001349,q_001350,Jinrong_80_000018,Jinrong_80_000019,18,19,1,True,-0.00020886111111906303,-8.333333312293689e-08,0.00020886112774361342,UNVERIFIED,False
Jinrong__80,q_001350,q_001351,Jinrong_80_000019,Jinrong_80_000020,19,20,1,True,-0.0001991666666896208,2.555555560945777e-06,0.00019918306148987566,UNVERIFIED,False
Jinrong__80,q_001351,q_001352,Jinrong_80_000020,Jinrong_80_000021,20,21,1,True,-0.00021347222221379525,-1.8888888888568545e-06,0.0002134805788781041,UNVERIFIED,False
Jinrong__80,q_001352,q_001353,Jinrong_80_000021,Jinrong_80_000022,21,22,1,True,-0.0002071111111092705,-7.500000052118594e-07,0.0002071124690715757,UNVERIFIED,False
Jinrong__80,q_001353,q_001354,Jinrong_80_000022,Jinrong_80_000023,22,23,1,True,-0.000207777777774254,2.777777758922184e-07,0.00020777796345450124,UNVERIFIED,False
Jinrong__80,q_001354,q_001355,Jinrong_80_000023,Jinrong_80_000024,23,24,1,True,-0.00020922222222452547,-8.333333312293689e-07,0.00020922388180370246,UNVERIFIED,False
Jinrong__80,q_001355,q_001356,Jinrong_80_000024,Jinrong_80_000025,24,25,1,True,-0.0002077500000012833,-1.3888888972246605e-07,0.00020775004642756858,UNVERIFIED,False
Jinrong__80,q_001356,q_001357,Jinrong_80_000025,Jinrong_80_000026,25,26,1,True,-0.00020691666667005393,2.2222222284540294e-07,0.00020691678599998243,UNVERIFIED,False
Jinrong__80,q_001357,q_001358,Jinrong_80_000026,Jinrong_80_000027,26,27,1,True,-0.00021036111110106503,2.2222222639811662e-07,0.00021036122847709494,UNVERIFIED,False
Jinrong__80,q_001358,q_001359,Jinrong_80_000027,Jinrong_80_000028,27,28,1,True,-0.0002080833333479859,1.9444443921656784e-07,0.00020808342419772162,UNVERIFIED,False
Jinrong__80,q_001359,q_001360,Jinrong_80_000028,Jinrong_80_000029,28,29,1,True,-0.0002099166666766905,-3.888888890912767e-07,0.00020991702690163283,UNVERIFIED,False
Jinrong__80,q_001360,q_001361,Jinrong_80_000029,Jinrong_80_000030,29,30,1,True,-0.00020077777776350558,1.250000000396767e-06,0.00020078166884367863,UNVERIFIED,False
Jinrong__80,q_001361,q_001362,Jinrong_80_000030,Jinrong_80_000031,30,31,1,True,-0.0002157499999952961,-9.72222220951835e-07,0.00021575219051962643,UNVERIFIED,False
Jinrong__80,q_001362,q_001363,Jinrong_80_000031,Jinrong_80_000032,31,32,1,True,-0.00020816666668110884,-8.333332957022321e-08,0.00020816668336111734,UNVERIFIED,False
Jinrong__80,q_001363,q_001364,Jinrong_80_000032,Jinrong_80_000033,32,33,1,True,-0.00020722222220115327,8.055555511532475e-07,0.00020722378795333835,UNVERIFIED,False
Jinrong__80,q_001364,q_001365,Jinrong_80_000033,Jinrong_80_000034,33,34,1,True,1.300000000981072e-05,-0.00017880555554938837,0.00017927751307841283,UNVERIFIED,False
Jinrong__80,q_001365,q_001366,Jinrong_80_000034,Jinrong_80_000035,34,35,1,True,0.00021041666663279557,2.3055555509188252e-06,0.00021042929735009665,UNVERIFIED,False
Jinrong__80,q_001366,q_001367,Jinrong_80_000035,Jinrong_80_000036,35,36,1,True,0.00020447222223651806,-6.944444450596166e-07,0.00020447340149620268,UNVERIFIED,False
Jinrong__80,q_001367,q_001368,Jinrong_80_000036,Jinrong_80_000037,36,37,1,True,0.00020602777776446146,-1.194444443797238e-06,0.00020603124012656828,UNVERIFIED,False
Jinrong__80,q_001368,q_001369,Jinrong_80_000037,Jinrong_80_000038,37,38,1,True,0.00020899999999812735,1.444444439613335e-06,0.00020900499137330755,UNVERIFIED,False
Jinrong__80,q_001369,q_001370,Jinrong_80_000038,Jinrong_80_000039,38,39,1,True,0.00020686111112411254,1.9444445698013624e-07,0.0002068612025106431,UNVERIFIED,False
Jinrong__80,q_001370,q_001371,Jinrong_80_000039,Jinrong_80_000040,39,40,1,True,0.0002074444444559731,1.4999999997655777e-06,0.0002074498675238107,UNVERIFIED,False
Jinrong__80,q_001371,q_001372,Jinrong_80_000040,Jinrong_80_000041,40,41,1,True,0.00020666666665647426,-6.11111119042107e-07,0.00020666757017901493,UNVERIFIED,False
Jinrong__80,q_001372,q_001373,Jinrong_80_000041,Jinrong_80_000042,41,42,1,True,0.00020858333333251267,1.5277777762889855e-06,0.0002085889283951471,UNVERIFIED,False
Jinrong__80,q_001373,q_001374,Jinrong_80_000042,Jinrong_80_000043,42,43,1,True,0.00020777777778846485,6.944444486123302e-07,0.0002077789382873175,UNVERIFIED,False
Jinrong__80,q_001374,q_001375,Jinrong_80_000043,Jinrong_80_000044,43,44,1,True,0.00020916666666437322,9.999999974752427e-07,0.00020916905708894893,UNVERIFIED,False
Jinrong__80,q_001375,q_001376,Jinrong_80_000044,Jinrong_80_000045,44,45,1,True,0.00020758333333503742,3.6111110546244163e-07,0.00020758364742849025,UNVERIFIED,False
Jinrong__80,q_001376,q_001377,Jinrong_80_000045,Jinrong_80_000046,45,46,1,True,0.00020680555554974944,2.77777778379118e-06,0.00020682421003271505,UNVERIFIED,False
Jinrong__80,q_001377,q_001378,Jinrong_80_000046,Jinrong_80_000047,46,47,1,True,0.000208722222211577,1.1111111319905831e-07,0.00020872225178600006,UNVERIFIED,False
Jinrong__80,q_001378,q_001379,Jinrong_80_000047,Jinrong_80_000048,47,48,1,True,0.00020750000000191449,5.833333354132719e-07,0.00020750081994675278,UNVERIFIED,False
Jinrong__80,q_001379,q_001380,Jinrong_80_000048,Jinrong_80_000049,48,49,1,True,0.0002080277778020445,6.388888884600874e-07,0.00020802875886825984,UNVERIFIED,False
Jinrong__80,q_001380,q_001381,Jinrong_80_000049,Jinrong_80_000050,49,50,1,True,0.00020727777776130552,3.333333289390339e-07,0.00020727804578578345,UNVERIFIED,False
Jinrong__80,q_001381,q_001382,Jinrong_80_000050,Jinrong_80_000051,50,51,1,True,-9.444444444284272e-06,-0.00017950000000155342,0.00017974828936993768,UNVERIFIED,False
Jinrong__80,q_001382,q_001383,Jinrong_80_000051,Jinrong_80_000052,51,52,1,True,-0.0002038611111032651,-8.611111113054903e-07,0.0002038629297655751,UNVERIFIED,False
Jinrong__80,q_001383,q_001384,Jinrong_80_000052,Jinrong_80_000053,52,53,1,True,-0.00020572222223336212,-3.888888890912767e-07,0.00020572258980287237,UNVERIFIED,False
Jinrong__80,q_001384,q_001385,Jinrong_80_000053,Jinrong_80_000054,53,54,1,True,-0.0002080000000006521,-2.499999993688107e-07,0.0002080001502409817,UNVERIFIED,False
Jinrong__80,q_001385,q_001386,Jinrong_80_000054,Jinrong_80_000055,54,55,1,True,-0.0002083055555459623,8.055555547059612e-07,0.000208307113155225,UNVERIFIED,False
Jinrong__80,q_001386,q_001387,Jinrong_80_000055,Jinrong_80_000056,55,56,1,True,-0.00020955555555701721,-1.6666666624587378e-07,0.0002095556218348431,UNVERIFIED,False
Jinrong__80,q_001387,q_001388,Jinrong_80_000056,Jinrong_80_000057,56,57,1,True,-0.00020663888888350357,1.3888888972246605e-07,0.00020663893555942603,UNVERIFIED,False
Jinrong__80,q_001388,q_001389,Jinrong_80_000057,Jinrong_80_000058,57,58,1,True,-0.00020811111110674574,1.7777777756577962e-06,0.0002081187042528948,UNVERIFIED,False
Jinrong__80,q_001389,q_001390,Jinrong_80_000058,Jinrong_80_000059,58,59,1,True,-0.0002061944444449182,4.72222229319641e-07,0.00020619498518097454,UNVERIFIED,False
Jinrong__80,q_001390,q_001391,Jinrong_80_000059,Jinrong_80_000060,59,60,1,True,-0.00020797222222768141,-1.0000000010279564e-06,0.0002079746263810135,UNVERIFIED,False
Jinrong__80,q_001391,q_001392,Jinrong_80_000060,Jinrong_80_000061,60,61,1,True,-0.0002074166666545807,4.166666620619708e-07,0.00020741708516225157,UNVERIFIED,False
Jinrong__80,q_001392,q_001393,Jinrong_80_000061,Jinrong_80_000062,61,62,1,True,-0.00021050000002276192,-1.9722222219797914e-06,0.00021050923891857015,UNVERIFIED,False
Jinrong__80,q_001393,q_001394,Jinrong_80_000062,Jinrong_80_000063,62,63,1,True,-0.00020708333332208895,6.388888884600874e-07,0.00020708431886262945,UNVERIFIED,False
Jinrong__80,q_001394,q_001395,Jinrong_80_000063,Jinrong_80_000064,63,64,1,True,-0.00020988888888950896,6.666666720889225e-07,0.00020988994764810514,UNVERIFIED,False
Jinrong__80,q_001395,q_001396,Jinrong_80_000064,Jinrong_80_000065,64,65,1,True,-0.00020883333333188148,4.999999951849077e-07,0.00020883393189445986,UNVERIFIED,False
Jinrong__80,q_001396,q_001397,Jinrong_80_000065,Jinrong_80_000066,65,66,1,True,-0.00020922222223873632,-3.0555555596833983e-07,0.00020922244536070443,UNVERIFIED,False
Jinrong__80,q_001397,q_001398,Jinrong_80_000066,Jinrong_80_000067,66,67,1,True,-0.00020624999999085958,1.0277777775513641e-06,0.00020625256076807776,UNVERIFIED,False
Jinrong__80,q_001398,q_001399,Jinrong_80_000067,Jinrong_80_000068,67,68,1,True,1.2888888875295379e-05,-0.0001807500000055029,0.00018120895661757178,UNVERIFIED,False
Jinrong__80,q_001399,q_001400,Jinrong_80_000068,Jinrong_80_000069,68,69,1,True,0.00021066666667479694,1.3333333406251313e-06,0.00021067088604187153,UNVERIFIED,False
Jinrong__80,q_001400,q_001401,Jinrong_80_000069,Jinrong_80_000070,69,70,1,True,0.0002086388888926649,9.166666679050195e-07,0.00020864090259617316,UNVERIFIED,False
Jinrong__80,q_001401,q_001402,Jinrong_80_000070,Jinrong_80_000071,70,71,1,True,0.00020702777777614756,3.055555488629125e-07,0.00020702800326314163,UNVERIFIED,False
Jinrong__80,q_001402,q_001403,Jinrong_80_000071,Jinrong_80_000072,71,72,1,True,0.00020816666665268713,8.333333667565057e-08,0.00020816668333269848,UNVERIFIED,False
Jinrong__80,q_001403,q_001404,Jinrong_80_000072,Jinrong_80_000073,72,73,1,True,0.000206444444444287,2.0833333351788497e-06,0.00020645495615193103,UNVERIFIED,False
Jinrong__80,q_001404,q_001405,Jinrong_80_000073,Jinrong_80_000074,73,74,1,True,0.00020733333336409032,-5.555555553371505e-07,0.00020733407767619888,UNVERIFIED,False
Jinrong__80,q_001405,q_001406,Jinrong_80_000074,Jinrong_80_000075,74,75,1,True,0.00020947222219547257,2.1944444448251943e-06,0.00020948371645054147,UNVERIFIED,False
Jinrong__80,q_001406,q_001407,Jinrong_80_000075,Jinrong_80_000076,75,76,1,True,0.00020880555555891078,1.2222222203206456e-06,0.00020880913260540407,UNVERIFIED,False
Jinrong__80,q_001407,q_001408,Jinrong_80_000076,Jinrong_80_000077,76,77,1,True,0.00020819444443986868,6.111111154893933e-07,0.00020819534133217544,UNVERIFIED,False
Jinrong__80,q_001408,q_001409,Jinrong_80_000077,Jinrong_80_000078,77,78,1,True,0.0002065555555645915,3.8888888553856304e-07,0.0002065559216511653,UNVERIFIED,False
Jinrong__80,q_001409,q_001410,Jinrong_80_000078,Jinrong_80_000079,78,79,1,True,0.00020766666668237121,1.555555556365107e-06,0.0002076724926514246,UNVERIFIED,False
Jinrong__80,q_001410,q_001411,Jinrong_80_000079,Jinrong_80_000080,79,80,1,True,0.0002081111111209566,1.7222222226109807e-06,0.0002081182371186706,UNVERIFIED,False
Jinrong__80,q_001411,q_001412,Jinrong_80_000080,Jinrong_80_000081,80,81,1,True,0.0002073055555342762,4.999999987376214e-07,0.00020730615850807137,UNVERIFIED,False
Jinrong__80,q_001412,q_001413,Jinrong_80_000081,Jinrong_80_000082,81,82,1,True,0.0002081388888939273,6.388888884600874e-07,0.00020813986943642106,UNVERIFIED,False
Jinrong__80,q_001413,q_001414,Jinrong_80_000082,Jinrong_80_000083,82,83,1,True,0.00020750000000191449,-2.7777776523407738e-08,0.0002075000018612033,UNVERIFIED,False
Jinrong__80,q_001414,q_001415,Jinrong_80_000083,Jinrong_80_000084,83,84,1,True,0.00020730555554848706,9.444444444284272e-07,0.0002073077068914117,UNVERIFIED,False
Jinrong__80,q_001415,q_001416,Jinrong_80_000084,Jinrong_80_000085,84,85,1,True,-2.0694444444302462e-05,-0.0001783333333342796,0.00017953004709232823,UNVERIFIED,False
Jinrong__80,q_001416,q_001417,Jinrong_80_000085,Jinrong_80_000086,85,86,1,True,-0.0002057777777793035,-6.944444486123302e-07,0.0002057789495572388,UNVERIFIED,False
Jinrong__80,q_001417,q_001418,Jinrong_80_000086,Jinrong_80_000087,86,87,1,True,-0.0002057500000063328,2.7777787181548774e-08,0.00020575000188143719,UNVERIFIED,False
Jinrong__80,q_001418,q_001419,Jinrong_80_000087,Jinrong_80_000088,87,88,1,True,-0.00020877777777172923,0.0,0.00020877777777172923,UNVERIFIED,False
Jinrong__80,q_001419,q_001420,Jinrong_80_000088,Jinrong_80_000089,88,89,1,True,-0.00020694444444302462,-7.500000052118594e-07,0.00020694580349898357,UNVERIFIED,False
Jinrong__80,q_001420,q_001421,Jinrong_80_000089,Jinrong_80_000090,89,90,1,True,-0.00020888888890624457,-7.777777817352671e-07,0.0002088903368917843,UNVERIFIED,False
Jinrong__80,q_001421,q_001422,Jinrong_80_000090,Jinrong_80_000091,90,91,1,True,-0.00020913888887719168,1.00000000458067e-06,0.00020914127961929344,UNVERIFIED,False
Jinrong__80,q_001422,q_001423,Jinrong_80_000091,Jinrong_80_000092,91,92,1,True,-0.0002103055555409128,-2.9166666664082186e-06,0.00021032577976989625,UNVERIFIED,False
Jinrong__80,q_001423,q_001424,Jinrong_80_000092,Jinrong_80_000093,92,93,1,True,-0.0002052222222346245,3.194444442300437e-06,0.00020524708274227078,UNVERIFIED,False
Jinrong__80,q_001424,q_001425,Jinrong_80_000093,Jinrong_80_000094,93,94,1,True,-0.00020913888887719168,-2.9166666664082186e-06,0.00020915922591468268,UNVERIFIED,False
Jinrong__80,q_001425,q_001426,Jinrong_80_000094,Jinrong_80_000095,94,95,1,True,-0.00020858333334672352,-5.833333318605582e-07,0.0002085841490329657,UNVERIFIED,False
Jinrong__80,q_001426,q_001427,Jinrong_80_000095,Jinrong_80_000096,95,96,1,True,-0.0002076388888809788,8.055555547059612e-07,0.00020764045149122362,UNVERIFIED,False
Jinrong__80,q_001427,q_001428,Jinrong_80_000096,Jinrong_80_000097,96,97,1,True,-0.000194555555552256,4.166666663252272e-06,0.0001946001677988219,UNVERIFIED,False
Jinrong__80,q_001428,q_001429,Jinrong_80_000097,Jinrong_80_000098,97,98,1,True,-0.0002100555555699657,6.944444486123302e-07,0.00021005670348479515,UNVERIFIED,False
Jinrong__80,q_001429,q_001430,Jinrong_80_000098,Jinrong_80_000099,98,99,1,True,-0.00020197222221440825,1.0833333341508933e-06,0.00020197512757104324,UNVERIFIED,False
Jinrong__80,q_001430,q_001431,Jinrong_80_000099,Jinrong_80_000100,99,100,1,True,-0.00022772222222045002,-5.083333334710005e-06,0.0002277789515535002,UNVERIFIED,False
Jinrong__80,q_001431,q_001432,Jinrong_80_000100,Jinrong_80_000101,100,101,1,True,-0.00020969444443608154,2.9166666664082186e-06,0.00020971472759870688,UNVERIFIED,False
Jinrong__80,q_001432,q_001433,Jinrong_80_000101,Jinrong_80_000102,101,102,1,True,1.0444444441759515e-05,-0.00017686111111459013,0.00017716923842581815,UNVERIFIED,False
Jinrong__80,q_001433,q_001434,Jinrong_80_000102,Jinrong_80_000103,102,103,1,True,0.0002071388888822412,-5.999999995509597e-06,0.00020722576887857258,UNVERIFIED,False
Jinrong__80,q_001434,q_001435,Jinrong_80_000103,Jinrong_80_000104,103,104,1,True,0.0002096944444502924,3.0555555561306846e-06,0.00020971670523130332,UNVERIFIED,False
Jinrong__80,q_001435,q_001436,Jinrong_80_000104,Jinrong_80_000105,104,105,1,True,0.00020694444444302462,-2.361111111071068e-06,0.0002069579134305111,UNVERIFIED,False
Jinrong__80,q_001436,q_001437,Jinrong_80_000105,Jinrong_80_000106,105,106,1,True,0.00021474999999782085,-2.0555555515500146e-06,0.00021475983751085667,UNVERIFIED,False
Jinrong__80,q_001437,q_001438,Jinrong_80_000106,Jinrong_80_000107,106,107,1,True,0.00020297222222609435,5.833333283078446e-07,0.0002029730604616557,UNVERIFIED,False
Jinrong__80,q_001438,q_001439,Jinrong_80_000107,Jinrong_80_000108,107,108,1,True,0.00020511111111432,-1.916666665380262e-06,0.00020512006609217225,UNVERIFIED,False
Jinrong__80,q_001439,q_001440,Jinrong_80_000108,Jinrong_80_000109,108,109,1,True,0.000208333333318933,-1.0277777739986504e-06,0.0002083358684886747,UNVERIFIED,False
