model,map_size,query_id,query_sample_key,positive_rank,reciprocal_rank,top1_correct,top1_sample_key,top1_gallery_member,top1_similarity,positive_similarity,site_token,nominal_level_token,top1_similarity_from_top5,top2_similarity,top1_top2_margin,success_at_1,success_at_5,success_at_10
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,1400,q_001777,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000046,2100,0.0004761904761904,False,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000007,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000007/Satellite/7.jpg,0.6291376352310181,-0.2512592077255249,Ligong,100,0.6291376352310181,0.6263895630836487,0.0027480721473693848,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,1400,q_001778,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000047,1538,0.0006501950585175,False,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000004,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000004/Satellite/7.jpg,0.5588781833648682,-0.1672991067171096,Ligong,100,0.5588781833648682,0.5577232837677002,0.0011548995971679688,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,1400,q_001779,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000048,1637,0.0006108735491753,False,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000004,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000004/Satellite/7.jpg,0.6580069661140442,-0.1346608251333236,Ligong,100,0.6580069661140442,0.6577528119087219,0.0002541542053222656,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,1400,q_001780,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000049,1135,0.0008810572687224,False,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000184,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000184/Satellite/7.jpg,0.6469160318374634,0.0984196811914444,Ligong,100,0.6469160318374634,0.6316704154014587,0.015245616436004639,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,1400,q_001781,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000050,611,0.0016366612111292,False,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000184,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000184/Satellite/7.jpg,0.7439419031143188,0.2808359563350677,Ligong,100,0.7439419031143188,0.7154569625854492,0.02848494052886963,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,1400,q_001782,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000051,1202,0.0008319467554076,False,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_80_000158,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_80_000158/Satellite/7.jpg,0.5294483304023743,0.03669910505414,Ligong,100,0.5294483304023743,0.5260735750198364,0.003374755382537842,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,1400,q_001783,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000052,1591,0.0006285355122564,False,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_80_000135,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_80_000135/Satellite/7.jpg,0.5920621156692505,-0.0956934690475463,Ligong,100,0.5920621156692505,0.5503791570663452,0.04168295860290527,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,1400,q_001784,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000053,1649,0.0006064281382656,False,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000004,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000004/Satellite/7.jpg,0.5912721157073975,-0.136841282248497,Ligong,100,0.5912721157073975,0.558134138584137,0.0331379771232605,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,1400,q_001785,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000054,1730,0.0005780346820809,False,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000004,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000004/Satellite/7.jpg,0.6273925304412842,-0.1936952173709869,Ligong,100,0.6273925304412842,0.6126790642738342,0.014713466167449951,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,1400,q_001786,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000055,1843,0.0005425935973955,False,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000005,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000005/Satellite/7.jpg,0.6394460797309875,-0.260880172252655,Ligong,100,0.6394460797309875,0.6345828175544739,0.004863262176513672,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,1400,q_001787,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000056,2243,0.0004458314757021,False,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000007,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000007/Satellite/7.jpg,0.701732873916626,-0.2754126191139221,Ligong,100,0.701732873916626,0.7000776529312134,0.0016552209854125977,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,1400,q_001788,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000057,2014,0.0004965243296921,False,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000005,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000005/Satellite/7.jpg,0.6162305474281311,-0.2749996185302734,Ligong,100,0.6162305474281311,0.6058465838432312,0.010383963584899902,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,1400,q_001789,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000058,2146,0.0004659832246039,False,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000007,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000007/Satellite/7.jpg,0.681002676486969,-0.2749455869197845,Ligong,100,0.681002676486969,0.6633613705635071,0.017641305923461914,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,1400,q_001790,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000059,546,0.0018315018315018,False,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000001,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000001/Satellite/7.jpg,0.3574700951576233,0.0689331293106079,Ligong,100,0.3574700951576233,0.3108395338058471,0.04663056135177618,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,1400,q_001791,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000060,449,0.0022271714922048,False,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000182,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000182/Satellite/7.jpg,0.3218259215354919,0.0594693310558795,Ligong,100,0.3218259215354919,0.3146211802959442,0.007204741239547674,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,1400,q_001792,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000061,1301,0.0007686395080707,False,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_80_000161,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_80_000161/Satellite/7.jpg,0.198263332247734,-0.1871779263019561,Ligong,100,0.198263332247734,0.1978229582309723,0.0004403740167616965,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,1400,q_001793,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000062,2039,0.0004904364884747,False,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000198,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000198/Satellite/7.jpg,0.6065331697463989,-0.2232365012168884,Ligong,100,0.6065331697463989,0.5336543917655945,0.07287877798080444,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,1400,q_001794,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000063,1282,0.000780031201248,False,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_80_000156,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_80_000156/Satellite/7.jpg,0.6825040578842163,-0.1712164282798767,Ligong,100,0.6825040578842163,0.6566339731216431,0.025870084762573242,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,1400,q_001795,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000064,1218,0.0008210180623973,False,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_80_000156,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_80_000156/Satellite/7.jpg,0.5500549674034119,-0.2738945782184601,Ligong,100,0.5500549674034119,0.5158596634864807,0.03419530391693115,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,1400,q_001796,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000065,999,0.001001001001001,False,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000007,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000007/Satellite/7.jpg,0.5295509099960327,-0.2098399400711059,Ligong,100,0.5295509099960327,0.5048923492431641,0.024658560752868652,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,1400,q_001797,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000066,1381,0.000724112961622,False,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000007,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000007/Satellite/7.jpg,0.6782448887825012,-0.2304904162883758,Ligong,100,0.6782448887825012,0.6651301980018616,0.013114690780639648,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,1400,q_001798,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000067,1317,0.0007593014426727,False,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000007,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000007/Satellite/7.jpg,0.6649916768074036,-0.1908528953790664,Ligong,100,0.6649916768074036,0.6557708978652954,0.009220778942108154,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,1400,q_001799,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000068,1591,0.0006285355122564,False,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_80_000042,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_80_000042/Satellite/7.jpg,0.638015866279602,-0.277483195066452,Ligong,100,0.638015866279602,0.5928581953048706,0.045157670974731445,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,1400,q_001800,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000069,917,0.0010905125408942,False,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000009,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000009/Satellite/7.jpg,0.5699734687805176,-0.0712775662541389,Ligong,100,0.5699734687805176,0.5649688243865967,0.0050046443939208984,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,1400,q_001801,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000070,685,0.0014598540145985,False,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000007,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000007/Satellite/7.jpg,0.6060267686843872,-0.0747433602809906,Ligong,100,0.6060267686843872,0.5846120715141296,0.02141469717025757,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,1400,q_001802,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000071,437,0.0022883295194508,False,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000007,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000007/Satellite/7.jpg,0.4787001609802246,-0.0140334228053689,Ligong,100,0.4787001609802246,0.4528254866600036,0.025874674320221003,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,1400,q_001803,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000072,368,0.0027173913043478,False,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000007,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000007/Satellite/7.jpg,0.5853337049484253,0.0554120205342769,Ligong,100,0.5853337049484253,0.5707361102104187,0.014597594738006592,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,1400,q_001804,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000073,269,0.0037174721189591,False,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000007,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000007/Satellite/7.jpg,0.4987795650959015,0.0516607984900474,Ligong,100,0.4987795650959015,0.497597873210907,0.0011816918849945068,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,1400,q_001805,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000074,191,0.0052356020942408,False,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000009,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000009/Satellite/7.jpg,0.4108318090438843,-0.0012284498661756,Ligong,100,0.4108318090438843,0.3868102431297302,0.024021565914154053,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,1400,q_001806,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000075,130,0.0076923076923076,False,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000009,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000009/Satellite/7.jpg,0.4915382266044616,0.0926839932799339,Ligong,100,0.4915382266044616,0.4723080992698669,0.019230127334594727,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,1400,q_001807,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000076,636,0.0015723270440251,False,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000009,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000009/Satellite/7.jpg,0.5869081616401672,-0.0502739995718002,Ligong,100,0.5869081616401672,0.5776650309562683,0.009243130683898926,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,1400,q_001808,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000077,103,0.0097087378640776,False,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000009,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000009/Satellite/7.jpg,0.6031301021575928,0.1657109707593917,Ligong,100,0.6031301021575928,0.5997931957244873,0.0033369064331054688,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,1400,q_001809,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000078,553,0.0018083182640144,False,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000007,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000007/Satellite/7.jpg,0.6315089464187622,0.0021826922893524,Ligong,100,0.6315089464187622,0.6300944685935974,0.001414477825164795,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,1400,q_001810,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000079,840,0.0011904761904761,False,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000009,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000009/Satellite/7.jpg,0.600178599357605,-0.0082651674747467,Ligong,100,0.600178599357605,0.6000109910964966,0.00016760826110839844,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,1400,q_001811,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000080,1129,0.0008857395925597,False,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000005,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000005/Satellite/7.jpg,0.4455163776874542,-0.0687993392348289,Ligong,100,0.4455163776874542,0.4425915777683258,0.002924799919128418,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,1400,q_001812,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000081,445,0.0022471910112359,False,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000001,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000001/Satellite/7.jpg,0.414773017168045,0.0902375280857086,Ligong,100,0.414773017168045,0.376511812210083,0.03826120495796198,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,1400,q_001813,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000082,433,0.0023094688221709,False,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000005,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000005/Satellite/7.jpg,0.4809015095233917,0.1029010787606239,Ligong,100,0.4809015095233917,0.4719143211841583,0.008987188339233398,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,1400,q_001814,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000083,736,0.0013586956521739,False,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000005,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000005/Satellite/7.jpg,0.6911832690238953,0.1338797509670257,Ligong,100,0.6911832690238953,0.6737768054008484,0.017406463623046875,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,1400,q_001815,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000084,849,0.0011778563015312,False,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000005,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000005/Satellite/7.jpg,0.6645396947860718,0.0818583071231842,Ligong,100,0.6645396947860718,0.6481043696403503,0.016435325145721436,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,1400,q_001816,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000085,811,0.001233045622688,False,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000007,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000007/Satellite/7.jpg,0.5634425282478333,-0.0039322786033153,Ligong,100,0.5634425282478333,0.5612887740135193,0.002153754234313965,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,1400,q_001817,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000086,1611,0.0006207324643078,False,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000164,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000164/Satellite/7.jpg,0.4028499722480774,-0.1814251691102981,Ligong,100,0.4028499722480774,0.3986817598342895,0.004168212413787897,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,1400,q_001818,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000087,1931,0.0005178663904712,False,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000067,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000067/Satellite/7.jpg,0.5692626237869263,-0.2206490486860275,Ligong,100,0.5692626237869263,0.5200660824775696,0.04919654130935669,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,1400,q_001819,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000088,1877,0.0005327650506126,False,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000190,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000190/Satellite/7.jpg,0.6446108818054199,-0.1711408942937851,Ligong,100,0.6446108818054199,0.6401287317276001,0.004482150077819824,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,1400,q_001820,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000089,1987,0.0005032712632108,False,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000190,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000190/Satellite/7.jpg,0.487197607755661,-0.1972506791353225,Ligong,100,0.487197607755661,0.4838113486766815,0.003386259078979492,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,1400,q_001821,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000090,1765,0.0005665722379603,False,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000005,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000005/Satellite/7.jpg,0.4516655206680298,-0.1848151832818985,Ligong,100,0.4516655206680298,0.4479482769966125,0.003717243671417292,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,1400,q_001822,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000091,737,0.0013568521031207,False,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000005,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000005/Satellite/7.jpg,0.5679223537445068,-0.07167399674654,Ligong,100,0.5679223537445068,0.5677966475486755,0.00012570619583129883,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,1400,q_001823,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000092,424,0.0023584905660377,False,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000007,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000007/Satellite/7.jpg,0.5464544892311096,-0.0259033683687448,Ligong,100,0.5464544892311096,0.5362257361412048,0.010228753089904785,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,1400,q_001824,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000093,504,0.0019841269841269,False,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000007,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000007/Satellite/7.jpg,0.555834949016571,-0.0453115776181221,Ligong,100,0.555834949016571,0.553820013999939,0.00201493501663208,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,1400,q_001825,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000094,407,0.0024570024570024,False,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000009,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000009/Satellite/7.jpg,0.5957792401313782,-0.0389231331646442,Ligong,100,0.5957792401313782,0.5953420400619507,0.00043720006942749023,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,1400,q_001826,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000095,1969,0.0005078720162519,False,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000009,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000009/Satellite/7.jpg,0.5098926424980164,-0.2873859703540802,Ligong,100,0.5098926424980164,0.501194179058075,0.008698463439941406,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,1400,q_001827,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000096,637,0.0015698587127158,False,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000009,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000009/Satellite/7.jpg,0.5421830415725708,-0.1027995198965072,Ligong,100,0.5421830415725708,0.5360570549964905,0.006125986576080322,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,1400,q_001828,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000097,649,0.0015408320493066,False,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000007,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000007/Satellite/7.jpg,0.6118335127830505,-0.1051308959722518,Ligong,100,0.6118335127830505,0.5997713208198547,0.0120621919631958,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,1400,q_001829,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000098,1396,0.0007163323782234,False,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000007,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000007/Satellite/7.jpg,0.568951427936554,-0.2634042501449585,Ligong,100,0.568951427936554,0.5497918725013733,0.019159555435180664,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,1400,q_001830,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000099,1146,0.0008726003490401,False,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000007,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000007/Satellite/7.jpg,0.6768556237220764,-0.1874879896640777,Ligong,100,0.6768556237220764,0.6514025926589966,0.025453031063079834,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,1400,q_001831,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000100,2095,0.0004773269689737,False,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000176,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000176/Satellite/7.jpg,0.6738738417625427,-0.3576701581478119,Ligong,100,0.6738738417625427,0.6525619029998779,0.021311938762664795,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,1400,q_001832,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000101,1980,0.0005050505050505,False,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000170,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000170/Satellite/7.jpg,0.5480338335037231,-0.2769669592380523,Ligong,100,0.5480338335037231,0.5454633831977844,0.0025704503059387207,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,1400,q_001833,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000102,1220,0.0008196721311475,False,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000164,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000164/Satellite/7.jpg,0.6896856427192688,-0.1738837212324142,Ligong,100,0.6896856427192688,0.6869743466377258,0.0027112960815429688,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,1400,q_001834,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000103,1092,0.0009157509157509,False,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000173,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000173/Satellite/7.jpg,0.6632483601570129,0.0886004567146301,Ligong,100,0.6632483601570129,0.6269336938858032,0.03631466627120972,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,1400,q_001835,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000104,1388,0.0007204610951008,False,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000010,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000010/Satellite/7.jpg,0.7279144525527954,-0.0695652961730957,Ligong,100,0.7279144525527954,0.7149872779846191,0.01292717456817627,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,1400,q_001836,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000105,1331,0.0007513148009015,False,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000010,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000010/Satellite/7.jpg,0.7766393423080444,-0.0630905404686927,Ligong,100,0.7766393423080444,0.7703133821487427,0.006325960159301758,False,False,False
